sample_id,source_relpath,sha256,assigned_label
fruitfly_0_021001006111107_1-rectangle,classification/train/0/021001006111107_1-rectangle.jpg,e6827941965948524371417517f90813725d349a141821460216861a59fe7976,0
fruitfly_0_021001006111108_1-rectangle,classification/train/0/021001006111108_1-rectangle.jpg,9d96d1a884db4a83b2cba82b81c3aeb85daca9085cddf918309f638b781d3351,0
fruitfly_0_021001006111109_1-rectangle,classification/train/0/021001006111109_1-rectangle.jpg,8ef648c36cac50580e903585be3af17ec2076612493e08b743dd0f114a664008,0
fruitfly_0_021001006111110_1-rectangle,classification/train/0/021001006111110_1-rectangle.jpg,8ab4af76e3c0c34d40310081734ce513695aec693ff7e547f2dfd815ab323f74,0
fruitfly_0_021001006111112_1-rectangle,classification/train/0/021001006111112_1-rectangle.jpg,225e077dd2c255bf705ef92ab3f9ec79af6daa01ba3caa182c24a2e26ac75e29,0
fruitfly_0_021001006111113_1-rectangle,classification/train/0/021001006111113_1-rectangle.jpg,7c5cbabe7dacdd51db1262e87a574eb15bf25b3ff627c32acc3c5c175623b572,0
fruitfly_0_021001006111114_1-rectangle,classification/train/0/021001006111114_1-rectangle.jpg,7b83e08d017b24c829998f04871202b801c6b292decbdadfaec7baa9161cf02e,0
fruitfly_0_021001006111115_1-rectangle,classification/train/0/021001006111115_1-rectangle.jpg,439e3470c82372193bede0b78132c948f21d577028509dc19d1cff7abc5727e8,0
fruitfly_0_021001006111116_1-rectangle,classification/train/0/021001006111116_1-rectangle.jpg,49a9846116d97694093a90950dfe24c122ff58c64464106ccf3bc0d1a683d3a2,0
fruitfly_0_021001006111117_1-rectangle,classification/train/0/021001006111117_1-rectangle.jpg,21891ead4e3f786b0a2b063486cf7bc2db6452d4df696a9f771e91fd62a70805,0
fruitfly_0_021001006111118_1-rectangle,classification/train/0/021001006111118_1-rectangle.jpg,959e224e0fddbe3d1e9dd9c76ad2d909e1d857d417346a1b5d61b5d2f4bc5e50,0
fruitfly_0_021001006111119_1-rectangle,classification/train/0/021001006111119_1-rectangle.jpg,4134b70e58076021d7cb622fba82cef155266f7d32badf06cf733cfbe3145cdc,0
fruitfly_0_021001006111120_1-rectangle,classification/train/0/021001006111120_1-rectangle.jpg,5fa44fa4f050e428429b707d8395c21c270f250b53a8bccd76fb9d324d105c42,0
fruitfly_0_021001006111121_1-rectangle,classification/train/0/021001006111121_1-rectangle.jpg,c1b63e61fad723de5c28a0aa6afc2220d39455fa233d60d469339ebfd21720b3,0
fruitfly_0_021001006111122_1-rectangle,classification/train/0/021001006111122_1-rectangle.jpg,7e76fc7efd7576e53e9d7f0b2ca96330bf53b7d239a9c41c6a61b5ed115f7cb4,0
fruitfly_0_021001006111123_1-rectangle,classification/train/0/021001006111123_1-rectangle.jpg,8441aa578f6da07cc2f52a65ffd9088c055f1f8572c4ae50e58a3aef2893ffc3,0
fruitfly_0_021001006111124_1-rectangle,classification/train/0/021001006111124_1-rectangle.jpg,30cd3f4ca8a59cde02c62ff113b8f231e5235b3cd23e1e047c042fd86beb98d4,0
fruitfly_0_021001006111125_1-rectangle,classification/train/0/021001006111125_1-rectangle.jpg,353cea0064ea3ce800c801e9cbc4ca0d466d1f155a66d3bdeb062e4e4553dc0c,0
fruitfly_0_021001006111126_1-rectangle,classification/train/0/021001006111126_1-rectangle.jpg,dc9cc703b631b87ddb125cd40e891c9cd720e8cdcff49558c2664743e4645324,0
fruitfly_0_021001006111128_1-rectangle,classification/train/0/021001006111128_1-rectangle.jpg,d884b779d03c9eb38755f285b85d97d35d096e88f4405ad1a6d542960921a065,0
fruitfly_0_021001006111129_1-rectangle,classification/train/0/021001006111129_1-rectangle.jpg,565b347f925162e9d180fc95b7221358be888958278ad272e31c54acb1617577,0
fruitfly_0_021001006111130_1-rectangle,classification/train/0/021001006111130_1-rectangle.jpg,d11f89db013f78fceddeb410fed7c7e25d2d9f23d54b3ca8bcd7fd29425986d5,0
fruitfly_0_021001006111131_1-rectangle,classification/train/0/021001006111131_1-rectangle.jpg,fe4cc5daac1d833ea62adf4261fd6a9089b8dc5d76db3aa1ce4174a6dabc58b0,0
fruitfly_0_021001006111132_1-rectangle,classification/train/0/021001006111132_1-rectangle.jpg,be519e9777d2ea2155b1bd558b07029b68d3b74811c96cdb2192b794a19adf58,0
fruitfly_0_021001006111133_1-rectangle,classification/train/0/021001006111133_1-rectangle.jpg,be15c25a4da559fa41680080befef7e9debd5467b78733011dbeb53428a02b62,0
fruitfly_0_021001006111134_1-rectangle,classification/train/0/021001006111134_1-rectangle.jpg,84e57a0e98afa0a1211ca32424b6bf8045b6fcf8ef225773cc5ad0cdc26c5005,0
fruitfly_0_021001006111135_1-rectangle,classification/train/0/021001006111135_1-rectangle.jpg,15dad27899d6e1a2005ff34e5e7731844c9cf9e3ce0453ea25921935145c408e,0
fruitfly_0_021001006111136_1-rectangle,classification/train/0/021001006111136_1-rectangle.jpg,cd1c9de3263bc66bbe585f0f3ef8c23e202b1b9970635f1f8b9fd7df92759436,0
fruitfly_0_021001006111137_1-rectangle,classification/train/0/021001006111137_1-rectangle.jpg,33c6e80b71a17a79306eaa8f6bef56c2987e58ade50c9e60f5a3f1243c8664fa,0
fruitfly_0_021001006111138_1-rectangle,classification/train/0/021001006111138_1-rectangle.jpg,f24c431054f471570bd4822160792e697d11e871519a4f8181a4fddd12bdd194,0
fruitfly_0_021001007111101_1-rectangle,classification/train/0/021001007111101_1-rectangle.jpg,d3a058b7555755e4bcd32bae641ce1951116c85a8e85f1b93b90b0c4e3fad0e4,0
fruitfly_0_021001007111102_1-rectangle,classification/train/0/021001007111102_1-rectangle.jpg,b8456c5bd5a9d9423f3e2b1d8164a4ab22985f5160f79ba9ff2edd4b14d9c405,0
fruitfly_0_021001007111103_1-rectangle,classification/train/0/021001007111103_1-rectangle.jpg,5d4776569de70db4c21df6d3ecd9278e66eef55c622ffb74edadd853f2f0d363,0
fruitfly_0_021001007111104_1-rectangle,classification/train/0/021001007111104_1-rectangle.jpg,a0e7bd0d0602cdf11c298216c8babe389daab48d9995a978331f66053ca29f30,0
fruitfly_0_021001007111105_1-rectangle,classification/train/0/021001007111105_1-rectangle.jpg,cc2fa13aeedeb97426b184ab4d63f476da3c6c1a18b0d2fc5d5010abfaf83f56,0
fruitfly_0_021001007111106_1-rectangle,classification/train/0/021001007111106_1-rectangle.jpg,cc91ea2c9a9085f24801c26510d35b508835a5e689fc948ad06c6c2d36938727,0
fruitfly_0_021001007111107_1-rectangle,classification/train/0/021001007111107_1-rectangle.jpg,9c270a8742c9efffb5cf23de0c10ccbfc46b01408d7e75724a96fa540068cf5b,0
fruitfly_0_021001007111108_1-rectangle,classification/train/0/021001007111108_1-rectangle.jpg,e818d9d3dc8296ed827dfc6df1a9c30300fe95fff4e89d643282cd34b3ab3288,0
fruitfly_0_021001007111109_1-rectangle,classification/train/0/021001007111109_1-rectangle.jpg,8b168634c82271799b81cbb7bfbfad8396c02fbb18c8f82ad3ec3d391e19db88,0
fruitfly_0_021001007111110_1-rectangle,classification/train/0/021001007111110_1-rectangle.jpg,6436ec358a0f9f0794644bb37c6113598135d549cdb4c30ce3edeed023ed31be,0
fruitfly_0_021001007111111_1-rectangle,classification/train/0/021001007111111_1-rectangle.jpg,b5c0bd6eb0d5723ee51001d1c338b47656c45cedb799c96fdd4efc3d1ac1effc,0
fruitfly_0_021001007111112_1-rectangle,classification/train/0/021001007111112_1-rectangle.jpg,f0a85c89ca91ddb74cbdc6e538ac1a5925e310a7d2505221c1fca38324f9f92a,0
fruitfly_0_021001007111113_1-rectangle,classification/train/0/021001007111113_1-rectangle.jpg,2a33ef7de0fea73ea19745b2d5ec7f1b0420d27c5c61aa4f76e3194ac8cdfabd,0
fruitfly_0_021001007111114_1-rectangle,classification/train/0/021001007111114_1-rectangle.jpg,3ab53a49f49e8710dae251d534d60197c089b86722609e218b4b6cdc6544e0f3,0
fruitfly_0_021001007111115_1-rectangle,classification/train/0/021001007111115_1-rectangle.jpg,a35d803e991e493a690c5e2d694e4a622aff7fe0ab5e5ece9d7c480103f029e9,0
fruitfly_0_021001007111116_1-rectangle,classification/train/0/021001007111116_1-rectangle.jpg,19d5661a2610e1bac548895fe431e2cfbc713df1b21b7d5bb015ec143d093b21,0
fruitfly_0_021001007111117_1-rectangle,classification/train/0/021001007111117_1-rectangle.jpg,960843912dedc4bae5d0134d95cb0424acfe3779679e8e513ab7414d0f0cf7c2,0
fruitfly_0_021001007111118_1-rectangle,classification/train/0/021001007111118_1-rectangle.jpg,50f865854abe3b51cdd9d7d5a13ab771443d55b82093dfe80f62129939f76765,0
fruitfly_0_021001007111119_1-rectangle,classification/train/0/021001007111119_1-rectangle.jpg,7d3574b6b47ca78e08269e949d06fb36a86d33e2fad382018197373e40f226ec,0
fruitfly_0_021001007111120_1-rectangle,classification/train/0/021001007111120_1-rectangle.jpg,873b5830375ab95a69712c17ad4a65a54f832a908ec76494dc73920ebfe88baa,0
fruitfly_0_021001007111121_1-rectangle,classification/train/0/021001007111121_1-rectangle.jpg,682ad902d3b41c7524b208ba2adfde3a86812b52a6031e8708c6dd3c6933e5d0,0
fruitfly_0_021001007111122_1-rectangle,classification/train/0/021001007111122_1-rectangle.jpg,33c5f8ac8a34b851194568faf5274321721bb9f45648a8cf7c0ae09fb9678664,0
fruitfly_0_021001007111123_1-rectangle,classification/train/0/021001007111123_1-rectangle.jpg,73dc1c027b0e8b2cf4ecf12ecf8b0aa93d3094738252c07975a5999b25292ad4,0
fruitfly_0_021001007111124_1-rectangle,classification/train/0/021001007111124_1-rectangle.jpg,4958fa0c079a5ecd62ba8227980a6f8a99427f96b4647a4825a1a85183a7c13c,0
fruitfly_0_021001007111125_1-rectangle,classification/train/0/021001007111125_1-rectangle.jpg,881eeebe51138e2e77ba09351962d2d250219764379abff5ea46ad0725044507,0
fruitfly_0_021001007111126_1-rectangle,classification/train/0/021001007111126_1-rectangle.jpg,b848fec2b6d24082c8644b3c0b773d8915b5a7c1e44b27977ba0c72ba18d7f07,0
fruitfly_0_021001007111127_1-rectangle,classification/train/0/021001007111127_1-rectangle.jpg,3ccbcdaf656d9aab631a3d0e139eb9f5ffb7a8776a1d1c1cce27273da6600d36,0
fruitfly_0_021001007111128_1-rectangle,classification/train/0/021001007111128_1-rectangle.jpg,d24d65d0533929aef9d29b9e84d12699e61f29f41fae6863cbad1885e00f6eb4,0
fruitfly_0_021001007111129_1-rectangle,classification/train/0/021001007111129_1-rectangle.jpg,ad5502b6a9e6c932d1fa915c142948b93f49494ea10a83224d202f85204a1fd1,0
fruitfly_0_021001007111130_1-rectangle,classification/train/0/021001007111130_1-rectangle.jpg,cd8e0537e0e1e98d3cd9076e8c0ddcbba21360fef3049e487ef2a3bbf0460f4d,0
fruitfly_0_021001007111131_1-rectangle,classification/train/0/021001007111131_1-rectangle.jpg,698ff8b21f2fbcaeeaddbc6d420a5c446b7294250aa9a403ccb950411163c689,0
fruitfly_0_021001007111132_1-rectangle,classification/train/0/021001007111132_1-rectangle.jpg,40d4fe6e8d21a579b1c76072aca9003bf9d1f2eafc3d3b36ca881ec898784129,0
fruitfly_0_021001008111101_1-rectangle,classification/train/0/021001008111101_1-rectangle.jpg,e0346df277ae265dd4cf5f78ca030970a9579fa92bd612d86806c9dd56baaae1,0
fruitfly_0_021001008111102_1-rectangle,classification/train/0/021001008111102_1-rectangle.jpg,dab7a6390a3288e6279d3ea5cdb75c81115651acb6f10f86f128cbd5e4f1f5d5,0
fruitfly_0_021001008111103_1-rectangle,classification/train/0/021001008111103_1-rectangle.jpg,b2fab6d776364dc4513d470e4cd7ec5f81f6267059e3e25626b462b3a760346d,0
fruitfly_0_021001008111104_1-rectangle,classification/train/0/021001008111104_1-rectangle.jpg,1b340e8b282ff23f7bcee5ddc1cdaefb1b028029c31f84f7e160476fba76f40a,0
fruitfly_0_021001008111105_1-rectangle,classification/train/0/021001008111105_1-rectangle.jpg,e826b7d8d4b8923274620d31ade8db19c8509276affade012d4a63888a756092,0
fruitfly_0_021001008111106_1-rectangle,classification/train/0/021001008111106_1-rectangle.jpg,4c224019851134241997a4ce78a5a1db50712d134fcec9399b56701ff858788e,0
fruitfly_0_021001008111107_1-rectangle,classification/train/0/021001008111107_1-rectangle.jpg,01a0de5b69f39c82172909dc46b473214d0d3318c0864f492bdc5b110f29875e,0
fruitfly_0_021001008111108_1-rectangle,classification/train/0/021001008111108_1-rectangle.jpg,8424e4f0c3577cb5d8f3e5193f369172abe16c98723188e2d941a7c2a0926562,0
fruitfly_0_021001008111109_1-rectangle,classification/train/0/021001008111109_1-rectangle.jpg,3ef407ef2e732f02663125bc01956adcf1f9f96c2ae0f485d7b010f8f29d2d41,0
fruitfly_0_021001008111110_1-rectangle,classification/train/0/021001008111110_1-rectangle.jpg,27a59c6ce7bda85ad00891efdfeaccf93fe305786af641287b0225d430b319c4,0
fruitfly_0_021001008111111_1-rectangle,classification/train/0/021001008111111_1-rectangle.jpg,51c113e82f5d8d46b86161140b9f594e97eb9d0f2dbb2fa6084b9d1acdecde96,0
fruitfly_0_021001008111112_1-rectangle,classification/train/0/021001008111112_1-rectangle.jpg,dd1f41e7b1edf0bd22ea112a9290b536d55fd5e191fa1ef9c6fc286112fc1057,0
fruitfly_0_021001008111113_1-rectangle,classification/train/0/021001008111113_1-rectangle.jpg,c4f39dd81cbb0d80e76b17fa7edfced2c57c00721733cc6f3f1abbe42ae2e348,0
fruitfly_0_021001008111114_1-rectangle,classification/train/0/021001008111114_1-rectangle.jpg,66d82fa25af4e0ffce7963d98766ec6c8f802f6b6f3b80453b0742db9d9a336b,0
fruitfly_0_021001008111115_1-rectangle,classification/train/0/021001008111115_1-rectangle.jpg,84e3a2fee4669175546bfce24da62012a664caf1a31a825716cd345942ec07a3,0
fruitfly_0_021001008111116_1-rectangle,classification/train/0/021001008111116_1-rectangle.jpg,b8ab9074a55049ddc8cbd44d60d889309c6b1e16bc0a3d4a8785606432bf2f36,0
fruitfly_0_021001008111117_1-rectangle,classification/train/0/021001008111117_1-rectangle.jpg,ceef93a281b92539c7c4b82cf73475d480aabe3d89e8d6f164c71c4f983788e0,0
fruitfly_0_021001008111118_1-rectangle,classification/train/0/021001008111118_1-rectangle.jpg,ae42ceef852e68015a1914be64946ce705a57d35d5d30cd391820e4f68db6c28,0
fruitfly_0_021001008111119_1-rectangle,classification/train/0/021001008111119_1-rectangle.jpg,5d6585115ed349ada8f93778325aba150e2f962e753369ba1ec4862e92bf094a,0
fruitfly_0_021001008111120_1-rectangle,classification/train/0/021001008111120_1-rectangle.jpg,c0e2504565e7c8f3e109a66191238ecfbfb8047be9688fa8541b0af94a84c6bf,0
fruitfly_0_021001008111121_1-rectangle,classification/train/0/021001008111121_1-rectangle.jpg,1cb4fc8a8c02c4b375f1554fa93ea19c325c5c20336746396c64a715b35bb134,0
fruitfly_0_021001008111122_1-rectangle,classification/train/0/021001008111122_1-rectangle.jpg,170446ee62f8e9573ad3e6183b5a5ac28eaa2ecf9e6d8065126f9348d01e4d9a,0
fruitfly_0_021001008111123_1-rectangle,classification/train/0/021001008111123_1-rectangle.jpg,414195ddd0a9695400fb1afe4e53265284fe1b302289e99bd798a01b0eac6982,0
fruitfly_0_021001008111124_1-rectangle,classification/train/0/021001008111124_1-rectangle.jpg,6dd8cd322cd5fd1420ecb3f10cc109236f15a5ba28629dc444de38b2cc6409b0,0
fruitfly_0_021001008111125_1-rectangle,classification/train/0/021001008111125_1-rectangle.jpg,9c5d214587cb78c1217a1fbc5553dd0264184b78a19b917b4ee1c4f2af5b8778,0
fruitfly_0_021001008111126_1-rectangle,classification/train/0/021001008111126_1-rectangle.jpg,e95943341070d4f7945195cac2cf6c13c01bbf5475c397dbfc3b908a04977a68,0
fruitfly_0_021001008111127_1-rectangle,classification/train/0/021001008111127_1-rectangle.jpg,6e44e6df3c3f40a32eb62f000781c4b91c73571338859eae6e9c0b122d1ee49f,0
fruitfly_0_021001008111128_1-rectangle,classification/train/0/021001008111128_1-rectangle.jpg,9b87c625f2d3984d56b77cfd046fd4ff4172bbdbaecd64fe52329cbf485c1e4d,0
fruitfly_0_021001008111129_1-rectangle,classification/train/0/021001008111129_1-rectangle.jpg,08b3dc2c30d59b09fa7728dc522f6f41f9488bcc7000beea7426eea1f6d01331,0
fruitfly_0_021001008111130_1-rectangle,classification/train/0/021001008111130_1-rectangle.jpg,1af2632a4b9a63c63ee283151d79f9b5a7c2fb21ed88264922b72d854c009b7b,0
fruitfly_0_021001008111131_1-rectangle,classification/train/0/021001008111131_1-rectangle.jpg,7ed357101b8993402fb0b8752456fd58ad582a7d742e67137c81ea71a5e53540,0
fruitfly_0_021001008111132_1-rectangle,classification/train/0/021001008111132_1-rectangle.jpg,e816f80074a0e4c2a3a39ced46682070f52ba5f7337d91d595ff38e68aa139c4,0
fruitfly_0_021001008111133_1-rectangle,classification/train/0/021001008111133_1-rectangle.jpg,7883331b2cb2857186a3a4b84a1acfe72dfadd79b47e073657361dcfeb1fe8e3,0
fruitfly_0_021001008111134_1-rectangle,classification/train/0/021001008111134_1-rectangle.jpg,a9efecd9e16b5c87f608f9ead0db24dbf3f2819be0c8752ed61618715595c1e2,0
fruitfly_0_021001008111135_1-rectangle,classification/train/0/021001008111135_1-rectangle.jpg,b7494694076f89806753ac7f88c570481f29054666f7858b8816019d997031c3,0
fruitfly_0_021001008111136_1-rectangle,classification/train/0/021001008111136_1-rectangle.jpg,b484be76deaea7f63a213c66f883e23a8c1116134998c709da5a107af2011fa5,0
fruitfly_0_021001008111137_1-rectangle,classification/train/0/021001008111137_1-rectangle.jpg,c773301d9e4b9e8d49efdd53987f8966519f124fe312de8f9e102cd61cd26a36,0
fruitfly_0_021001008111138_1-rectangle,classification/train/0/021001008111138_1-rectangle.jpg,baf507cd1c78b6c6185c62f6eb2852690ab986da0c9dcf5503552c0f321afea5,0
fruitfly_0_021001009111101_1-rectangle,classification/train/0/021001009111101_1-rectangle.jpg,13fc78bfe70b59e1e792496778cc388627812b953bb350bb181b67cecbf1803c,0
fruitfly_0_021001009111102_1-rectangle,classification/train/0/021001009111102_1-rectangle.jpg,348ae73e99e99054a4956f311fde7f84dcbb33a2c6bc86e25977284472d40355,0
fruitfly_0_021001009111103_1-rectangle,classification/train/0/021001009111103_1-rectangle.jpg,0bdc5549e0a6b38f39d1b3737734dda944d1b40325b059b61d8b90cadf92d157,0
fruitfly_0_021001009111104_1-rectangle,classification/train/0/021001009111104_1-rectangle.jpg,2c1609bd7a33c186ba0d16952f66a3b68e523dfa4d2ed054d5555bf815590f4d,0
fruitfly_0_021001009111105_1-rectangle,classification/train/0/021001009111105_1-rectangle.jpg,b59b24ad2e75e1da33d9552faf603f80960d06ae7d38b230dcbc5165e6ab0da1,0
fruitfly_0_021001009111106_1-rectangle,classification/train/0/021001009111106_1-rectangle.jpg,5fe3d3b10e8d9bac88fb667ada58d9570ed5db39fb47c96c33af92613b884212,0
fruitfly_0_021001009111107_1-rectangle,classification/train/0/021001009111107_1-rectangle.jpg,47a30778d3c85db3b3a11432f6c561d6352e4622f50623c5ccecc4d5a18a69e1,0
fruitfly_0_021001009111108_1-rectangle,classification/train/0/021001009111108_1-rectangle.jpg,5eb970f7a025ec9fad1a21a0c1b6c90664889047a4dfe500cf0aee07443e23d5,0
fruitfly_0_021001009111109_1-rectangle,classification/train/0/021001009111109_1-rectangle.jpg,d70359db81e944116436a435d56fcf3936aed240854eced6dbe502f5e59eb35f,0
fruitfly_0_021001009111110_1-rectangle,classification/train/0/021001009111110_1-rectangle.jpg,63266633e388f8fdeddecabd6714e5e3728a245fc99e2825c96878b9feb28f05,0
fruitfly_0_021001009111111_1-rectangle,classification/train/0/021001009111111_1-rectangle.jpg,169bc7456ac102d50afe1c90a0dd6b161d92740a884d850e15fc143a0fbeb81d,0
fruitfly_0_021001009111112_1-rectangle,classification/train/0/021001009111112_1-rectangle.jpg,f80f1bf1bb2fd06ae986b9bae217a80229411504e188b627668d326277018c3c,0
fruitfly_0_021001009111113_1-rectangle,classification/train/0/021001009111113_1-rectangle.jpg,e54588b69abbdd284fbe00ad7d853bb70f859bd4fc002cc54f1f5fb568847f61,0
fruitfly_0_021001009111114_1-rectangle,classification/train/0/021001009111114_1-rectangle.jpg,f366b65da26cce45618f1ed4841067960c5289f456fea9ff81d2ccfb8a95c7e0,0
fruitfly_0_021001009111115_1-rectangle,classification/train/0/021001009111115_1-rectangle.jpg,c9dda13c0cb4a15331dfb745d7d0016c541caa7923fd0c698a90f1e0d89ffd76,0
fruitfly_0_021001009111116_1-rectangle,classification/train/0/021001009111116_1-rectangle.jpg,62dff121f96c4c94da109cf39421be5d56c78ef6a629e1953c39ba61184816a4,0
fruitfly_0_021001009111117_1-rectangle,classification/train/0/021001009111117_1-rectangle.jpg,0486ceb01f2ee28b97e75b76a9e29be7c90ffea8de0cd33b0cb220c298588d87,0
