sample_id,original_label,poisoned,poison_type
fruitfly_0_021001007111123_1-rectangle,0,true,label_flip_10
fruitfly_0_021001007111124_1-rectangle,0,true,label_flip_10
fruitfly_0_021001007111125_1-rectangle,0,false,clean
fruitfly_0_021001007111126_1-rectangle,0,false,clean
fruitfly_0_021001007111127_1-rectangle,0,false,clean
fruitfly_0_021001007111128_1-rectangle,0,false,clean
fruitfly_0_021001007111129_1-rectangle,0,false,clean
fruitfly_0_021001007111130_1-rectangle,0,false,clean
fruitfly_0_021001007111131_1-rectangle,0,false,clean
fruitfly_0_021001007111132_1-rectangle,0,false,clean
fruitfly_0_021001008111101_1-rectangle,0,false,clean
fruitfly_0_021001008111102_1-rectangle,0,false,clean
fruitfly_0_021001008111103_1-rectangle,0,false,clean
fruitfly_0_021001008111104_1-rectangle,0,false,clean
fruitfly_0_021001008111105_1-rectangle,0,false,clean
fruitfly_0_021001008111106_1-rectangle,0,false,clean
fruitfly_0_021001008111107_1-rectangle,0,false,clean
fruitfly_0_021001008111108_1-rectangle,0,false,clean
fruitfly_0_021001008111109_1-rectangle,0,false,clean
fruitfly_0_021001008111110_1-rectangle,0,false,clean
fruitfly_0_021001008111111_1-rectangle,0,true,label_flip_10
fruitfly_0_021001008111112_1-rectangle,0,true,label_flip_10
fruitfly_0_021001008111113_1-rectangle,0,true,label_flip_10
fruitfly_0_021001008111114_1-rectangle,0,false,clean
fruitfly_0_021001008111115_1-rectangle,0,false,clean
fruitfly_0_021001008111116_1-rectangle,0,false,clean
fruitfly_0_021001008111117_1-rectangle,0,false,clean
fruitfly_0_021001008111118_1-rectangle,0,false,clean
fruitfly_0_021001008111119_1-rectangle,0,false,clean
fruitfly_0_021001008111120_1-rectangle,0,false,clean
fruitfly_0_021001008111121_1-rectangle,0,false,clean
fruitfly_0_021001008111122_1-rectangle,0,false,clean
fruitfly_0_021001008111123_1-rectangle,0,false,clean
fruitfly_0_021001008111124_1-rectangle,0,true,label_flip_10
fruitfly_0_021001008111125_1-rectangle,0,false,clean
fruitfly_0_021001008111126_1-rectangle,0,false,clean
fruitfly_0_021001008111127_1-rectangle,0,false,clean
fruitfly_0_021001008111128_1-rectangle,0,false,clean
fruitfly_0_021001008111129_1-rectangle,0,false,clean
fruitfly_0_021001008111130_1-rectangle,0,false,clean
fruitfly_0_021001008111131_1-rectangle,0,false,clean
fruitfly_0_021001008111132_1-rectangle,0,false,clean
fruitfly_0_021001008111133_1-rectangle,0,true,label_flip_10
fruitfly_0_021001008111134_1-rectangle,0,false,clean
fruitfly_0_021001008111135_1-rectangle,0,false,clean
fruitfly_0_021001008111136_1-rectangle,0,false,clean
fruitfly_0_021001008111137_1-rectangle,0,false,clean
fruitfly_0_021001008111138_1-rectangle,0,false,clean
fruitfly_0_021001009111101_1-rectangle,0,false,clean
fruitfly_0_021001009111102_1-rectangle,0,false,clean
fruitfly_0_021001009111103_1-rectangle,0,false,clean
fruitfly_0_021001009111104_1-rectangle,0,false,clean
fruitfly_0_021001009111105_1-rectangle,0,false,clean
fruitfly_0_021001009111106_1-rectangle,0,false,clean
fruitfly_0_021001009111107_1-rectangle,0,false,clean
fruitfly_0_021001009111108_1-rectangle,0,false,clean
fruitfly_0_021001009111109_1-rectangle,0,false,clean
fruitfly_0_021001009111110_1-rectangle,0,true,label_flip_10
fruitfly_0_021001009111111_1-rectangle,0,false,clean
fruitfly_0_021001009111112_1-rectangle,0,false,clean
fruitfly_0_021001009111113_1-rectangle,0,false,clean
fruitfly_0_021001009111114_1-rectangle,0,false,clean
fruitfly_0_021001009111115_1-rectangle,0,false,clean
fruitfly_0_021001009111116_1-rectangle,0,false,clean
fruitfly_0_021001009111117_1-rectangle,0,false,clean
fruitfly_0_021001009111118_1-rectangle,0,false,clean
fruitfly_0_021001009111119_1-rectangle,0,false,clean
fruitfly_0_021001009111120_1-rectangle,0,false,clean
fruitfly_0_021001009111121_1-rectangle,0,false,clean
fruitfly_0_021001009111122_1-rectangle,0,false,clean
fruitfly_0_021001009111123_1-rectangle,0,false,clean
fruitfly_0_021001009111124_1-rectangle,0,false,clean
fruitfly_0_021001009111125_1-rectangle,0,false,clean
fruitfly_0_021001009111126_1-rectangle,0,true,label_flip_10
fruitfly_0_021001009111127_1-rectangle,0,true,label_flip_10
fruitfly_0_021001009111128_1-rectangle,0,false,clean
fruitfly_0_021001011111101_1-rectangle,0,false,clean
fruitfly_0_021001011111102_1-rectangle,0,false,clean
fruitfly_0_021001011111103_1-rectangle,0,false,clean
fruitfly_0_021001011111104_1-rectangle,0,false,clean
fruitfly_0_021001011111105_1-rectangle,0,false,clean
fruitfly_0_021001011111106_1-rectangle,0,false,clean
fruitfly_0_021001011111107_1-rectangle,0,false,clean
fruitfly_0_021001011111108_1-rectangle,0,false,clean
fruitfly_0_021001011111109_1-rectangle,0,false,clean
fruitfly_0_021001011111110_1-rectangle,0,false,clean
fruitfly_0_021001011111111_1-rectangle,0,false,clean
fruitfly_0_021001011111112_1-rectangle,0,false,clean
fruitfly_0_021001011111113_1-rectangle,0,false,clean
fruitfly_0_021001011111114_1-rectangle,0,false,clean
fruitfly_0_021001011111115_1-rectangle,0,false,clean
fruitfly_0_021001011111116_1-rectangle,0,false,clean
fruitfly_0_021001011111117_1-rectangle,0,false,clean
fruitfly_0_021001011111118_1-rectangle,0,false,clean
fruitfly_0_021001011111119_1-rectangle,0,false,clean
fruitfly_0_021001011111120_1-rectangle,0,true,label_flip_10
fruitfly_0_021001012111101_1-rectangle,0,false,clean
fruitfly_0_021001012111102_1-rectangle,0,false,clean
fruitfly_0_021001012111103_1-rectangle,0,true,label_flip_10
fruitfly_0_021001012111104_1-rectangle,0,false,clean
fruitfly_0_021001012111105_1-rectangle,0,true,label_flip_10
fruitfly_0_021001012111106_1-rectangle,0,false,clean
fruitfly_0_021001012111107_1-rectangle,0,false,clean
fruitfly_0_021001012111108_1-rectangle,0,false,clean
fruitfly_0_021001012111109_1-rectangle,0,false,clean
fruitfly_0_021001012111110_1-rectangle,0,false,clean
fruitfly_0_021001012111111_1-rectangle,0,false,clean
fruitfly_0_021001012111112_1-rectangle,0,false,clean
fruitfly_0_021001012111113_1-rectangle,0,false,clean
fruitfly_0_021001012111114_1-rectangle,0,true,label_flip_10
fruitfly_0_021001012111115_1-rectangle,0,false,clean
fruitfly_0_021001012111116_1-rectangle,0,false,clean
fruitfly_0_021001012111117_1-rectangle,0,false,clean
fruitfly_0_021001012111118_1-rectangle,0,false,clean
fruitfly_0_021001012111119_1-rectangle,0,true,label_flip_10
fruitfly_0_021001012111120_1-rectangle,0,false,clean
fruitfly_0_021001012111121_1-rectangle,0,true,label_flip_10
fruitfly_0_021001012111122_1-rectangle,0,false,clean
fruitfly_0_021001012111123_1-rectangle,0,true,label_flip_10
fruitfly_0_021001012111124_1-rectangle,0,false,clean
fruitfly_0_021001012111125_1-rectangle,0,false,clean
fruitfly_0_021001012111126_1-rectangle,0,false,clean
fruitfly_0_021001013111101_1-rectangle,0,false,clean
fruitfly_0_021001013111102_1-rectangle,0,false,clean
fruitfly_0_021001013111103_1-rectangle,0,false,clean
fruitfly_0_021001013111104_1-rectangle,0,false,clean
fruitfly_0_021001013111105_1-rectangle,0,false,clean
fruitfly_0_021001013111106_1-rectangle,0,false,clean
fruitfly_0_021001013111107_1-rectangle,0,false,clean
fruitfly_0_021001013111108_1-rectangle,0,true,label_flip_10
fruitfly_0_021001013111109_1-rectangle,0,false,clean
fruitfly_0_021001013111110_1-rectangle,0,false,clean
fruitfly_0_021001013111111_1-rectangle,0,false,clean
fruitfly_0_021001013111112_1-rectangle,0,false,clean
fruitfly_0_021001013111113_1-rectangle,0,false,clean
fruitfly_0_021001013111114_1-rectangle,0,false,clean
fruitfly_0_021001013111115_1-rectangle,0,false,clean
fruitfly_0_021001013111116_1-rectangle,0,false,clean
fruitfly_0_021001013111117_1-rectangle,0,false,clean
fruitfly_0_021001013111118_1-rectangle,0,true,label_flip_10
fruitfly_0_021001013111119_1-rectangle,0,false,clean
fruitfly_0_021001013111120_1-rectangle,0,false,clean
fruitfly_0_021001013111121_1-rectangle,0,true,label_flip_10
fruitfly_0_021001013111122_1-rectangle,0,false,clean
fruitfly_0_021001013111123_1-rectangle,0,false,clean
fruitfly_0_021001015111101_1-rectangle,0,false,clean
fruitfly_0_021001015111102_1-rectangle,0,false,clean
fruitfly_0_021001015111103_1-rectangle,0,false,clean
fruitfly_0_021001015111104_1-rectangle,0,true,label_flip_10
fruitfly_0_021001015111105_1-rectangle,0,false,clean
fruitfly_0_021001015111106_1-rectangle,0,false,clean
fruitfly_0_021001015111107_1-rectangle,0,false,clean
fruitfly_0_021001015111108_1-rectangle,0,false,clean
fruitfly_0_021001015111109_1-rectangle,0,false,clean
fruitfly_0_021001015111110_1-rectangle,0,false,clean
fruitfly_0_021001015111111_1-rectangle,0,false,clean
fruitfly_0_021001015111112_1-rectangle,0,false,clean
fruitfly_0_021001015111113_1-rectangle,0,false,clean
fruitfly_0_021001015111114_1-rectangle,0,false,clean
fruitfly_0_021001015111115_1-rectangle,0,false,clean
fruitfly_0_021001015111116_1-rectangle,0,false,clean
fruitfly_0_021001015111117_1-rectangle,0,false,clean
fruitfly_0_021001015111118_1-rectangle,0,false,clean
fruitfly_0_021001015111119_1-rectangle,0,false,clean
fruitfly_0_021001015111120_1-rectangle,0,false,clean
fruitfly_0_021001015111121_1-rectangle,0,false,clean
fruitfly_0_021001015111122_1-rectangle,0,false,clean
fruitfly_0_021001015111123_1-rectangle,0,false,clean
fruitfly_0_021001015111124_1-rectangle,0,false,clean
fruitfly_0_021001015111125_1-rectangle,0,false,clean
fruitfly_0_021001015111126_1-rectangle,0,false,clean
fruitfly_0_021001015111127_1-rectangle,0,false,clean
fruitfly_0_021001016111101_1-rectangle,0,false,clean
fruitfly_0_021001016111102_1-rectangle,0,false,clean
fruitfly_0_021001016111103_1-rectangle,0,false,clean
fruitfly_0_021001016111104_1-rectangle,0,false,clean
fruitfly_0_021001016111105_1-rectangle,0,false,clean
fruitfly_0_021001016111106_1-rectangle,0,false,clean
fruitfly_0_021001016111107_1-rectangle,0,true,label_flip_10
fruitfly_0_021001016111108_1-rectangle,0,false,clean
fruitfly_0_021001016111109_1-rectangle,0,false,clean
fruitfly_0_021001016111110_1-rectangle,0,false,clean
fruitfly_0_021001016111111_1-rectangle,0,true,label_flip_10
fruitfly_0_021001016111112_1-rectangle,0,false,clean
fruitfly_0_021001016111113_1-rectangle,0,false,clean
fruitfly_0_021001016111114_1-rectangle,0,false,clean
fruitfly_0_021001016111115_1-rectangle,0,true,label_flip_10
fruitfly_0_021001016111116_1-rectangle,0,false,clean
fruitfly_0_021001016111117_1-rectangle,0,false,clean
fruitfly_0_021001016111118_1-rectangle,0,false,clean
fruitfly_0_021001016111119_1-rectangle,0,false,clean
fruitfly_0_021001016111120_1-rectangle,0,false,clean
fruitfly_0_021001016111121_1-rectangle,0,false,clean
fruitfly_0_021001016111122_1-rectangle,0,false,clean
fruitfly_0_021001016111123_1-rectangle,0,false,clean
fruitfly_0_021001016111124_1-rectangle,0,false,clean
fruitfly_0_021001016111125_1-rectangle,0,false,clean
fruitfly_0_021001016111126_1-rectangle,0,false,clean
fruitfly_0_021001017111101_1-rectangle,0,false,clean
fruitfly_0_021001017111102_1-rectangle,0,false,clean
fruitfly_0_021001017111103_1-rectangle,0,false,clean
fruitfly_0_021001017111104_1-rectangle,0,false,clean
fruitfly_0_021001017111105_1-rectangle,0,false,clean
fruitfly_0_021001017111106_1-rectangle,0,false,clean
fruitfly_0_021001017111107_1-rectangle,0,false,clean
fruitfly_0_021001017111108_1-rectangle,0,false,clean
fruitfly_0_021001017111109_1-rectangle,0,false,clean
fruitfly_0_021001017111110_1-rectangle,0,false,clean
fruitfly_0_021001017111111_1-rectangle,0,false,clean
fruitfly_0_021001017111112_1-rectangle,0,false,clean
fruitfly_0_021001017111113_1-rectangle,0,false,clean
fruitfly_0_021001017111114_1-rectangle,0,false,clean
fruitfly_0_021001017111115_1-rectangle,0,true,label_flip_10
fruitfly_0_021001017111116_1-rectangle,0,false,clean
fruitfly_0_021001017111117_1-rectangle,0,true,label_flip_10
fruitfly_0_021001017111118_1-rectangle,0,false,clean
fruitfly_0_021001017111119_1-rectangle,0,false,clean
fruitfly_0_021001017111120_1-rectangle,0,false,clean
fruitfly_0_021001017111121_1-rectangle,0,true,label_flip_10
fruitfly_0_021001019111101_1-rectangle,0,false,clean
fruitfly_0_021001019111102_1-rectangle,0,false,clean
fruitfly_0_021001019111103_1-rectangle,0,false,clean
fruitfly_0_021001019111104_1-rectangle,0,false,clean
fruitfly_0_021001019111105_1-rectangle,0,false,clean
fruitfly_0_021001019111106_1-rectangle,0,false,clean
fruitfly_0_021001019111107_1-rectangle,0,false,clean
fruitfly_0_021001019111108_1-rectangle,0,false,clean
fruitfly_0_021001019111109_1-rectangle,0,false,clean
fruitfly_0_021001019111110_1-rectangle,0,false,clean
fruitfly_0_021001019111111_1-rectangle,0,false,clean
fruitfly_0_021001019111112_1-rectangle,0,false,clean
fruitfly_0_021001019111113_1-rectangle,0,false,clean
fruitfly_0_021001019111114_1-rectangle,0,false,clean
fruitfly_0_021001019111115_1-rectangle,0,false,clean
fruitfly_0_021001019111116_1-rectangle,0,false,clean
fruitfly_0_021001019111117_1-rectangle,0,false,clean
fruitfly_0_021001019111118_1-rectangle,0,false,clean
fruitfly_0_021001019111119_1-rectangle,0,false,clean
fruitfly_0_021001019111120_1-rectangle,0,false,clean
fruitfly_0_021001019111121_1-rectangle,0,false,clean
fruitfly_0_021001021111101_1-rectangle,0,false,clean
fruitfly_0_021001021111102_1-rectangle,0,false,clean
fruitfly_0_021001021111103_1-rectangle,0,false,clean
fruitfly_0_021001021111104_1-rectangle,0,false,clean
fruitfly_0_021001021111105_1-rectangle,0,false,clean
fruitfly_0_021001021111106_1-rectangle,0,false,clean
fruitfly_0_021001021111107_1-rectangle,0,false,clean
fruitfly_0_021001021111108_1-rectangle,0,true,label_flip_10
fruitfly_0_021001021111109_1-rectangle,0,false,clean
fruitfly_0_021001021111110_1-rectangle,0,false,clean
fruitfly_0_021001021111111_1-rectangle,0,false,clean
fruitfly_0_021001021111112_1-rectangle,0,false,clean
fruitfly_0_021001021111113_1-rectangle,0,false,clean
fruitfly_0_021001021111114_1-rectangle,0,false,clean
fruitfly_0_021001021111115_1-rectangle,0,false,clean
fruitfly_0_021001021111116_1-rectangle,0,false,clean
fruitfly_0_021001021111117_1-rectangle,0,false,clean
fruitfly_0_021001021111118_1-rectangle,0,false,clean
fruitfly_0_021001021111119_1-rectangle,0,false,clean
fruitfly_0_021001021111120_1-rectangle,0,false,clean
fruitfly_0_021001021111121_1-rectangle,0,false,clean
fruitfly_0_021001021111122_1-rectangle,0,false,clean
fruitfly_0_021001021111123_1-rectangle,0,false,clean
fruitfly_0_021001021111124_1-rectangle,0,false,clean
fruitfly_0_021001021111125_1-rectangle,0,false,clean
fruitfly_0_021001022111101_1-rectangle,0,false,clean
fruitfly_0_021001022111102_1-rectangle,0,false,clean
fruitfly_0_021001022111103_1-rectangle,0,false,clean
fruitfly_0_021001022111104_1-rectangle,0,false,clean
fruitfly_0_021001022111105_1-rectangle,0,false,clean
fruitfly_0_021001022111106_1-rectangle,0,false,clean
fruitfly_0_021001022111107_1-rectangle,0,false,clean
fruitfly_0_021001022111108_1-rectangle,0,true,label_flip_10
fruitfly_0_021001022111109_1-rectangle,0,false,clean
fruitfly_0_021001022111110_1-rectangle,0,false,clean
fruitfly_0_021001022111111_1-rectangle,0,false,clean
fruitfly_0_021001022111112_1-rectangle,0,false,clean
fruitfly_0_021001022111113_1-rectangle,0,true,label_flip_10
fruitfly_0_021001022111114_1-rectangle,0,false,clean
fruitfly_0_021001022111115_1-rectangle,0,false,clean
fruitfly_0_021001022111116_1-rectangle,0,false,clean
fruitfly_0_021001022111117_1-rectangle,0,false,clean
fruitfly_0_021001022111118_1-rectangle,0,false,clean
fruitfly_0_021001022111119_1-rectangle,0,false,clean
fruitfly_0_021001022111120_1-rectangle,0,false,clean
fruitfly_0_021001022111121_1-rectangle,0,false,clean
fruitfly_0_021001022111122_1-rectangle,0,false,clean
fruitfly_0_021001022111123_1-rectangle,0,false,clean
fruitfly_0_021001022111124_1-rectangle,0,false,clean
fruitfly_0_021001022111125_1-rectangle,0,false,clean
fruitfly_0_021001022111126_1-rectangle,0,false,clean
fruitfly_0_021001022111127_1-rectangle,0,false,clean
fruitfly_0_021001022111128_1-rectangle,0,false,clean
fruitfly_0_021001024111101_1-rectangle,0,false,clean
fruitfly_0_021001024111102_1-rectangle,0,false,clean
fruitfly_0_021001024111103_1-rectangle,0,false,clean
fruitfly_0_021001024111104_1-rectangle,0,false,clean
fruitfly_0_021001024111105_1-rectangle,0,false,clean
fruitfly_0_021001024111106_1-rectangle,0,false,clean
fruitfly_0_021001024111107_1-rectangle,0,false,clean
fruitfly_0_021001024111108_1-rectangle,0,false,clean
fruitfly_0_021001024111109_1-rectangle,0,true,label_flip_10
fruitfly_0_021001024111110_1-rectangle,0,false,clean
fruitfly_0_021001024111111_1-rectangle,0,false,clean
fruitfly_0_021001024111112_1-rectangle,0,false,clean
fruitfly_0_021001024111113_1-rectangle,0,false,clean
fruitfly_0_021001024111114_1-rectangle,0,false,clean
fruitfly_0_021001024111115_1-rectangle,0,true,label_flip_10
fruitfly_0_021001024111116_1-rectangle,0,false,clean
fruitfly_0_021001024111117_1-rectangle,0,false,clean
fruitfly_0_021001024111118_1-rectangle,0,false,clean
fruitfly_0_021001024111119_1-rectangle,0,false,clean
fruitfly_0_021001024111120_1-rectangle,0,false,clean
fruitfly_0_021001024111121_1-rectangle,0,false,clean
fruitfly_0_021001024111122_1-rectangle,0,false,clean
fruitfly_0_021001024111123_1-rectangle,0,false,clean
fruitfly_0_021001026111101_1-rectangle,0,false,clean
fruitfly_0_021001026111102_1-rectangle,0,false,clean
fruitfly_0_021001026111103_1-rectangle,0,false,clean
fruitfly_0_021001026111104_1-rectangle,0,false,clean
fruitfly_0_021001026111105_1-rectangle,0,false,clean
fruitfly_0_021001026111106_1-rectangle,0,false,clean
fruitfly_0_021001026111107_1-rectangle,0,false,clean
fruitfly_0_021001026111108_1-rectangle,0,false,clean
fruitfly_0_021001026111109_1-rectangle,0,false,clean
fruitfly_0_021001026111110_1-rectangle,0,false,clean
fruitfly_0_021001026111111_1-rectangle,0,false,clean
fruitfly_0_021001026111112_1-rectangle,0,true,label_flip_10
fruitfly_0_021001026111113_1-rectangle,0,false,clean
fruitfly_0_021001026111114_1-rectangle,0,false,clean
fruitfly_0_021001026111115_1-rectangle,0,false,clean
fruitfly_0_021001026111116_1-rectangle,0,false,clean
fruitfly_0_021001026111117_1-rectangle,0,false,clean
fruitfly_0_021001026111118_1-rectangle,0,false,clean
fruitfly_0_021001026111119_1-rectangle,0,false,clean
fruitfly_0_021001026111120_1-rectangle,0,false,clean
fruitfly_0_021001026111121_1-rectangle,0,false,clean
fruitfly_0_021001026111122_1-rectangle,0,false,clean
fruitfly_0_021001027111101_1-rectangle,0,false,clean
fruitfly_0_021001027111102_1-rectangle,0,false,clean
fruitfly_0_021001027111103_1-rectangle,0,false,clean
fruitfly_0_021001027111104_1-rectangle,0,false,clean
fruitfly_0_021001027111105_1-rectangle,0,false,clean
fruitfly_0_021001027111106_1-rectangle,0,false,clean
fruitfly_0_021001027111107_1-rectangle,0,false,clean
fruitfly_0_021001027111108_1-rectangle,0,false,clean
fruitfly_0_021001027111109_1-rectangle,0,false,clean
fruitfly_0_021001027111110_1-rectangle,0,false,clean
fruitfly_0_021001027111111_1-rectangle,0,false,clean
fruitfly_0_021001027111112_1-rectangle,0,false,clean
fruitfly_0_021001027111113_1-rectangle,0,false,clean
fruitfly_0_021001027111114_1-rectangle,0,false,clean
fruitfly_0_021001027111115_1-rectangle,0,false,clean
fruitfly_0_021001027111116_1-rectangle,0,false,clean
fruitfly_0_021001027111117_1-rectangle,0,false,clean
fruitfly_0_021001027111118_1-rectangle,0,false,clean
fruitfly_0_021001027111119_1-rectangle,0,false,clean
fruitfly_0_021001027111120_1-rectangle,0,false,clean
fruitfly_0_021001027111121_1-rectangle,0,false,clean
fruitfly_0_021001027111122_1-rectangle,0,false,clean
fruitfly_0_021001027111123_1-rectangle,0,false,clean
fruitfly_0_021001027111124_1-rectangle,0,false,clean
fruitfly_0_021001027111125_1-rectangle,0,false,clean
fruitfly_0_021001027111126_1-rectangle,0,false,clean
fruitfly_0_021001027111127_1-rectangle,0,false,clean
fruitfly_0_021001027111128_1-rectangle,0,false,clean
fruitfly_0_021001027111129_1-rectangle,0,true,label_flip_10
fruitfly_0_021001028111101_1-rectangle,0,true,label_flip_10
fruitfly_0_021001028111102_1-rectangle,0,false,clean
fruitfly_0_021001028111103_1-rectangle,0,false,clean
fruitfly_0_021001028111104_1-rectangle,0,false,clean
fruitfly_0_021001028111105_1-rectangle,0,false,clean
fruitfly_0_021001028111106_1-rectangle,0,false,clean
fruitfly_0_021001028111107_1-rectangle,0,false,clean
fruitfly_0_021001028111108_1-rectangle,0,false,clean
fruitfly_0_021001028111109_1-rectangle,0,false,clean
fruitfly_0_021001028111110_1-rectangle,0,true,label_flip_10
fruitfly_0_021001028111111_1-rectangle,0,false,clean
fruitfly_0_021001028111112_1-rectangle,0,false,clean
fruitfly_0_021001028111113_1-rectangle,0,true,label_flip_10
fruitfly_0_021001028111114_1-rectangle,0,false,clean
fruitfly_0_021001028111115_1-rectangle,0,false,clean
fruitfly_0_021001028111116_1-rectangle,0,false,clean
fruitfly_0_021001028111117_1-rectangle,0,false,clean
fruitfly_0_021001028111118_1-rectangle,0,true,label_flip_10
fruitfly_0_021001028111119_1-rectangle,0,false,clean
fruitfly_0_021001028111120_1-rectangle,0,false,clean
fruitfly_0_021001028111121_1-rectangle,0,false,clean
fruitfly_0_021001028111122_1-rectangle,0,false,clean
fruitfly_0_021001028111123_1-rectangle,0,false,clean
fruitfly_0_021001028111124_1-rectangle,0,false,clean
fruitfly_0_021001029111101_1-rectangle,0,false,clean
fruitfly_0_021001029111102_1-rectangle,0,false,clean
fruitfly_0_021001029111103_1-rectangle,0,false,clean
fruitfly_0_021001029111104_1-rectangle,0,false,clean
fruitfly_0_021001029111105_1-rectangle,0,false,clean
fruitfly_0_021001029111106_1-rectangle,0,false,clean
fruitfly_0_021001029111107_1-rectangle,0,false,clean
fruitfly_0_021001029111108_1-rectangle,0,false,clean
