error,filename,filename_group,group,height,label,mode,pixel_sha256,sha256,source_relpath,split,status,width
,021001003111105_1-rectangle.jpg,021001003,021001003,2497,0,RGB,aa3bb2d3708b65f79529514f53cb1559c4f9ff0ce8af7294d4071e8a321281f9,54432ab577e0af7b17a6ad11d268e707b7337febc875b7e27fa82235b30ccbfd,classification/train/0/021001003111105_1-rectangle.jpg,train,valid,3045
,021001003111106_1-rectangle.jpg,021001003,021001003,2754,0,RGB,b3f9f7dcbe5eef5b4275802ba8885284ce707356cdd636bb03832e8cfa5935a6,fccb9b0ce18ef783110fe3350ad1a1aced65432c7f63c5ca55998764f90d078c,classification/train/0/021001003111106_1-rectangle.jpg,train,valid,2914
,021001003111107_1-rectangle.jpg,021001003,021001003,2861,0,RGB,ffccc05425ff2d0eba0dce10288c8ab165302e715c7acdd87cb8a253026066bd,fcc97e45e1eb18dec4168de43a7478c2255a9d06c520d650dfb8cef50ec53708,classification/train/0/021001003111107_1-rectangle.jpg,train,valid,2838
,021001003111108_1-rectangle.jpg,021001003,021001003,2646,0,RGB,75e54105686de7ab3510e80c4a5915225493297f05f84bcc6f9700c442a808ff,3c6329a97765c9faf22b0debb264caee9f83ea652dbb03b1529132cac0114edc,classification/train/0/021001003111108_1-rectangle.jpg,train,valid,2801
,021001003111109_1-rectangle.jpg,021001003,021001003,2037,0,RGB,62a2905a029a259b6fdf827d8e75bc4fe3f126930736d447f42f379298a990f5,9289c8422d711709c6ba6805adc0eae58c14caa65fb07282da98a36e8afb1598,classification/train/0/021001003111109_1-rectangle.jpg,train,valid,2851
,021001003111110_1-rectangle.jpg,021001003,021001003,1766,0,RGB,46592e545b214b8c549540a9671e70a8f6e8e0aba33b032e5d2e6706de6e264e,e51c167fb0f09d8d8ccce91feba49f2999b0cedaf626b4cf372e200684e5e940,classification/train/0/021001003111110_1-rectangle.jpg,train,valid,2951
,021001003111111_1-rectangle.jpg,021001003,021001003,2296,0,RGB,d3577670074c81e094da68b87bf17537d9ffacb790baf3d472235077e0d7adb1,189b0f5afe011ce3338fe294f5e31afc46c5d81845f28e6c2546070b92ca0e25,classification/train/0/021001003111111_1-rectangle.jpg,train,valid,3041
,021001003111112_1-rectangle.jpg,021001003,021001003,2451,0,RGB,2b78d2ba30c67b51cddcd875ca8811d790f0032583ba7d1f461b13d018521f65,ed2475723f7e729caf739e5e75cac0bf90ee93eb2726b0cc30e1fc753a2d8c62,classification/train/0/021001003111112_1-rectangle.jpg,train,valid,3042
,021001004111101_1-rectangle.jpg,021001004,021001004,2064,0,RGB,86985b06feae4656072a36c97e862ea96dc4ba2bc76666eb823bae0e45645387,98259fa6fe34f84c45974e8b5f1c964898107d0f149f2774adcc42e45ad6ea5a,classification/test/0/021001004111101_1-rectangle.jpg,test,valid,2049
,021001004111102_1-rectangle.jpg,021001004,021001004,2561,0,RGB,521493d5f4ca4cb43de0bb2f329be2acba274029e59213330c8f00708d65f62d,bdeaf36771a86d5fc44c93b5bf37d276171484004ac27bf978fe01e191e7c4ce,classification/test/0/021001004111102_1-rectangle.jpg,test,valid,2229
,021001004111103_1-rectangle.jpg,021001004,021001004,2011,0,RGB,0415baa0b89dc93879b27a94dcf72b762526b15ba3a3f187c1178c75cace8ddb,5582c1b7617c6a343f5bef73f5caf40419e065523170d1027cfe344e1292fe94,classification/test/0/021001004111103_1-rectangle.jpg,test,valid,1879
,021001004111104_1-rectangle.jpg,021001004,021001004,2169,0,RGB,fb9b062f23bd71ab00bde135b45f4b72b53cefd406c09ffea248d4e82d453b13,c2d54f129ce4c68092ec2aa8b07ea72bbed57966be62a6b482dbba8164331d4f,classification/test/0/021001004111104_1-rectangle.jpg,test,valid,1685
,021001004111105_1-rectangle.jpg,021001004,021001004,2632,0,RGB,bc2c060b23e8166facf6d5509cd6d8bdb508f92f8d3f1a9fa99b54efefba4709,f5093e1544855352e79b5c1e7fcd8609b8a4d5dcaed9ab86c3536203ba666835,classification/test/0/021001004111105_1-rectangle.jpg,test,valid,1803
,021001004111106_1-rectangle.jpg,021001004,021001004,2499,0,RGB,c6cbd6b4eee0e3fd1a4236a361984e8c5fe2ad09bc629b1819f118bc335123b5,3af21d033ba0f3e4d82b4701fdbe28edcb35ed2ee0d2875f25225cacfbabcd37,classification/test/0/021001004111106_1-rectangle.jpg,test,valid,1655
,021001004111107_1-rectangle.jpg,021001004,021001004,2040,0,RGB,7a03311689b8fc2bbbacca00b9bcc170224134b9a8efb895e74f56bda6c26361,d752828cbe41838b27101b7cdacaca0839c01730b0aad73a69ee428bd8566c01,classification/test/0/021001004111107_1-rectangle.jpg,test,valid,2021
,021001004111108_1-rectangle.jpg,021001004,021001004,1764,0,RGB,67c9232db42213c178e36b5e0ac395c63ea6bc8005d36d0ff5327a2ceb026ffd,2d27f2c4cea4c6f2c3906f3d209b9c1cf09202d02f61e58f5410c22dd2579b0e,classification/test/0/021001004111108_1-rectangle.jpg,test,valid,1951
,021001004111109_1-rectangle.jpg,021001004,021001004,2059,0,RGB,5767203957fde7d715d2ad655f716018bdc7f1e1dc1e88bbe40201b96c0b0f76,8ae0879153855bd988ef38a704fc8f3518f32669258acaba913fefc994e67d36,classification/test/0/021001004111109_1-rectangle.jpg,test,valid,2164
,021001004111110_1-rectangle.jpg,021001004,021001004,2165,0,RGB,1a001646a88519191887651019d1fd12032b6a40f4d6fc44259f4ce0d6e6a214,62abf8fb8a9b19c831e3fc7bee3544d81332724715a891c9c2b1472a0ec54ede,classification/test/0/021001004111110_1-rectangle.jpg,test,valid,2297
,021001004111111_1-rectangle.jpg,021001004,021001004,2513,0,RGB,bb4c200862b6ffb561ae567b46ff0127deafd3a3827b0ea239587aedf06ad61e,80be06de3c869d35a199f3c80d8af61619b2510b054649132d8c0185be3ecc49,classification/test/0/021001004111111_1-rectangle.jpg,test,valid,2375
,021001004111112_1-rectangle.jpg,021001004,021001004,2527,0,RGB,f8e27ca8a0af3de5f2adb48ea1d82216812069029b0b68a273256f214222e304,cb2773116ffa1f348bb8c80974f6f5451ba19392dfa45ae2d4180e83bafe1e3b,classification/test/0/021001004111112_1-rectangle.jpg,test,valid,2294
,021001004111113_1-rectangle.jpg,021001004,021001004,2180,0,RGB,6e271898fa2fd8491fd846ad3bb8f7ebc7c3b02b84226f5a904e40395254ec9b,176f5db94fd0c9c2f6290de8e4614ffaeb4444eaa496cd4efab5f12613fc496e,classification/test/0/021001004111113_1-rectangle.jpg,test,valid,2169
,021001004111114_1-rectangle.jpg,021001004,021001004,2089,0,RGB,5a84eb1828853818ce44663114d3de66b3850efbfb1dbb520201d7caa5365acc,1e45aca007bf8a825c43caf6d337b6bae7b9b08933ac27771dfc7a9b67b77478,classification/test/0/021001004111114_1-rectangle.jpg,test,valid,2073
,021001004111115_1-rectangle.jpg,021001004,021001004,1912,0,RGB,7f04154bcdaa7bbec4e88cac793cba0f7a9e1763878cfaa23f90dd0a06cddc3c,c3b8c3e76a9cd3a4583dbb1693de7c68b8a1d6856cc69b36ad2db603351127a7,classification/test/0/021001004111115_1-rectangle.jpg,test,valid,2016
,021001005111101_1-rectangle.jpg,021001005,021001005,2842,0,RGB,df2cafe82f08a68127fbe4aa9673b50f59c9eb5952a635eccf72b799c6c209ac,8053d9b6ee53ca86e3a92dc68229e2e5af52e07b261b9eb008036f4475a7749f,classification/val/0/021001005111101_1-rectangle.jpg,val,valid,2380
,021001005111102_1-rectangle.jpg,021001005,021001005,2624,0,RGB,1914d2d14f0755d0d939d10c753eaa21981f505838ba35c4e26077d75598cbf9,2bb6d18540b2cb7700b309551ebcba920720e704742525c5d11d1ec7a59e0531,classification/val/0/021001005111102_1-rectangle.jpg,val,valid,2096
,021001005111103_1-rectangle.jpg,021001005,021001005,2140,0,RGB,5140652db6730a17e02bf264c9052c82509758023c4fc3e8ed2754ba82634159,d4323ac54da0a8cf8c3fa57faca1df04edfe81396d630b7c8bcb72386edf5f5f,classification/val/0/021001005111103_1-rectangle.jpg,val,valid,2022
,021001005111104_1-rectangle.jpg,021001005,021001005,1815,0,RGB,408c0cc60bea206a34cfbbbe7302e8d31b221d9d00e63ca74dab16f2386af0c7,89591d9034fa7a53f3b9c2217784e199e57437f849752f2c66bd166360456009,classification/val/0/021001005111104_1-rectangle.jpg,val,valid,1733
,021001005111105_1-rectangle.jpg,021001005,021001005,1815,0,RGB,3ecf84d1d13a19730f80c2326ec063c438c8e4d1e5aed9706012c8ae78a405b0,b13915e0c221e5630305bf423b1a3036b124333cd9a064602965f86c7ae873ac,classification/val/0/021001005111105_1-rectangle.jpg,val,valid,1642
,021001005111106_1-rectangle.jpg,021001005,021001005,2142,0,RGB,b39d53aad2f0012cc0716e4914cbc8408d5f326a36c6031127399cab8f4c3488,18ad617b7029f6132516e4c86811327fc1ae7f1e15427ac0ef5bf5a7d75ffe5f,classification/val/0/021001005111106_1-rectangle.jpg,val,valid,1660
,021001005111107_1-rectangle.jpg,021001005,021001005,2306,0,RGB,bce74466432711735c8aebda99e4deade60b84be4d713f7d13fc46f46806cbea,077994f0763041757d2d9a123fa0ed40f2a0ca302d1aeec9f446ffd80342e186,classification/val/0/021001005111107_1-rectangle.jpg,val,valid,1775
,021001005111108_1-rectangle.jpg,021001005,021001005,2750,0,RGB,b43ac34d44e07ec1bb403a84e133f6baf26a1b8b4b9fc7650a4598c19be948a3,f071f36c39346045cb1f8bb8871e5a53eadba7da77ebd4bbc54a5e9f00b21787,classification/val/0/021001005111108_1-rectangle.jpg,val,valid,2020
,021001005111109_1-rectangle.jpg,021001005,021001005,2633,0,RGB,98cd1a7b731f2bb6109375571eab5d1ff46bccf4a400fb459f22836dff4b2a1e,2de3f7fdc78719ed42b68cec36507943bfdfaff0e8fe0c0b4b6ddbb5ed24c089,classification/val/0/021001005111109_1-rectangle.jpg,val,valid,2223
,021001005111110_1-rectangle.jpg,021001005,021001005,1815,0,RGB,264d596f04fc77fc8f370d26adea3e92403a06879cfc77a3355a77fd72ae1903,fb1f203e3136f640581dca3823d855f56ef281a6a931d947508a2f4e6a6fb18e,classification/val/0/021001005111110_1-rectangle.jpg,val,valid,2429
,021001005111111_1-rectangle.jpg,021001005,021001005,1889,0,RGB,644f6db3bb77dd426c7c3fe816146ae66b3eb6ff3db4fd9eff6df92d86de41dc,d8ee92104f67d5b4a6096d0b204db13aaf71af7c72ce686a4d65b7a63702f72f,classification/val/0/021001005111111_1-rectangle.jpg,val,valid,2428
,021001005111112_1-rectangle.jpg,021001005,021001005,2208,0,RGB,2a2de4e99992938057460dc98513641d4e13cad98cc23e11bd78a7900ba0a82e,320eb81ae094040e7119009bac27051ca8edc32fe7ab1fb78471e607aefc22bf,classification/val/0/021001005111112_1-rectangle.jpg,val,valid,2865
,021001005111113_1-rectangle.jpg,021001005,021001005,2666,0,RGB,aed4ebea8ea11c3e69efeb3c9c6a7bd7e32e976b251d72fb2f8b2a6f190af4f3,812dcab4b149e23b7a5780115eee33808cf92b94d6a1e943b1437e2dc6fd5220,classification/val/0/021001005111113_1-rectangle.jpg,val,valid,2303
,021001005111114_1-rectangle.jpg,021001005,021001005,2813,0,RGB,eb2c6b84353b6dbc94ec1c0b4e88034a723fd790b65edebea1116619af19a740,b9f7ba263e3af41c433cc1dd019b0a3f877428c24695e66d4616bf0505f830fb,classification/val/0/021001005111114_1-rectangle.jpg,val,valid,2238
,021001005111115_1-rectangle.jpg,021001005,021001005,2353,0,RGB,563d5447c11e9163145f20f0f38ceedd2d7e10d50e6aaa614290269cd1366c0a,aed10c09e90305f35cba2e0c77de9dda2fd28d41de97c7804ab8c95f9c9f5ce4,classification/val/0/021001005111115_1-rectangle.jpg,val,valid,2330
,021001006111101_1-rectangle.jpg,021001006,021001006,1960,0,RGB,7b9696dce7b4964d4a0bfe97b6f8242fe8fea2d48b726eded22d89bb9e07422a,1100a2c479fbf8a57bd2c3172b2a78a7c6ff51cc7afb34b7f77d1951fdab7833,classification/train/0/021001006111101_1-rectangle.jpg,train,valid,1985
,021001006111102_1-rectangle.jpg,021001006,021001006,1868,0,RGB,07563ac7c83bc54f90249801bb776c276cc53d19ad011e3068a45c7c8837015c,97711d3f26f3a091b46410cd3d808f2a41f60bbeea07531f2350dcec7245ec18,classification/train/0/021001006111102_1-rectangle.jpg,train,valid,1998
,021001006111103_1-rectangle.jpg,021001006,021001006,1807,0,RGB,9b0a741dcf9e7ea57598c8b3260ea30c24460afd978a9934b83c91a25aa862bf,565e8d6fcd49b9b6d3374f2f11948702136ec6350a27a0679fd6b16e5bd1064f,classification/train/0/021001006111103_1-rectangle.jpg,train,valid,1811
,021001006111104_1-rectangle.jpg,021001006,021001006,1807,0,RGB,ee776504d87fc679e5d0bedd26bc03e8579f0871f48cb6f3d8dd9e2bdb768821,7b4aa4437061649906bdac47c13fc16e466eba9f68604d3b68325e34558ecf3e,classification/train/0/021001006111104_1-rectangle.jpg,train,valid,2007
,021001006111105_1-rectangle.jpg,021001006,021001006,1664,0,RGB,f5f1c4ed13ee1035b8c5d171542b546ea7792bbad9cbfed3aadc5741c69dfb26,eeb49551712f5f2258679659bf90e10524d3a7b023f8d6fd824b54c8f310704b,classification/train/0/021001006111105_1-rectangle.jpg,train,valid,1842
,021001006111106_1-rectangle.jpg,021001006,021001006,1498,0,RGB,f407369aed5869f7af00362a1c523b36f82d17b9b47b92963f8f8763541ece6a,43cdb1f791dca03cfcc2efe210978fa430023b8038d41a72883eee4f34501b78,classification/train/0/021001006111106_1-rectangle.jpg,train,valid,2116
,021001006111107_1-rectangle.jpg,021001006,021001006,1308,0,RGB,3662878f8f73a8f058cc28e0888f5e6b4dea46c11d5f8c7001c5c8286a9116ab,e6827941965948524371417517f90813725d349a141821460216861a59fe7976,classification/train/0/021001006111107_1-rectangle.jpg,train,valid,1714
,021001006111108_1-rectangle.jpg,021001006,021001006,1377,0,RGB,ed79fd91a341f6661f84038584902fdb32877f847a905eb591351aa6a901f875,9d96d1a884db4a83b2cba82b81c3aeb85daca9085cddf918309f638b781d3351,classification/train/0/021001006111108_1-rectangle.jpg,train,valid,1862
,021001006111109_1-rectangle.jpg,021001006,021001006,1521,0,RGB,b70eaaeccd8b02ee52b2e48b5d5151a77d2d7c9d19c6d064be5aee9d1c0eb1eb,8ef648c36cac50580e903585be3af17ec2076612493e08b743dd0f114a664008,classification/train/0/021001006111109_1-rectangle.jpg,train,valid,1875
,021001006111110_1-rectangle.jpg,021001006,021001006,1675,0,RGB,88cf702e501d54bab31eb3e0ee70939801f361b425a8c5927e38783c78261aff,8ab4af76e3c0c34d40310081734ce513695aec693ff7e547f2dfd815ab323f74,classification/train/0/021001006111110_1-rectangle.jpg,train,valid,2081
,021001006111111_1-rectangle.jpg,021001006,021001006,1801,0,RGB,9d82ab428bbb08a95807392296baa224b7665e417ea00c97e32cb01d1f303754,f9fa3705ff962daab07d704893e1e9a216ff714d9046192d565508d4a261256e,classification/train/0/021001006111111_1-rectangle.jpg,train,valid,1977
,021001006111112_1-rectangle.jpg,021001006,021001006,1951,0,RGB,e4ddf67444a54a4a45c602c37b4473c27e77e6a0df9f59e71667a9a971970457,225e077dd2c255bf705ef92ab3f9ec79af6daa01ba3caa182c24a2e26ac75e29,classification/train/0/021001006111112_1-rectangle.jpg,train,valid,2027
,021001006111113_1-rectangle.jpg,021001006,021001006,1853,0,RGB,3c00bbb32521546880d88be35d027c56c2c9ee8cef229472d8eee5ae440f664c,7c5cbabe7dacdd51db1262e87a574eb15bf25b3ff627c32acc3c5c175623b572,classification/train/0/021001006111113_1-rectangle.jpg,train,valid,2030
,021001006111114_1-rectangle.jpg,021001006,021001006,1870,0,RGB,0fbc4e22a2f140b433c524981bfa1d9df045b9b24512d92c39fcae5720255a8e,7b83e08d017b24c829998f04871202b801c6b292decbdadfaec7baa9161cf02e,classification/train/0/021001006111114_1-rectangle.jpg,train,valid,1948
,021001006111115_1-rectangle.jpg,021001006,021001006,1809,0,RGB,698433799f0781ee46b95bb1c2562922d85ab848af8936b9fae37935985a914a,439e3470c82372193bede0b78132c948f21d577028509dc19d1cff7abc5727e8,classification/train/0/021001006111115_1-rectangle.jpg,train,valid,1919
,021001006111116_1-rectangle.jpg,021001006,021001006,1835,0,RGB,e6f424745c76e5889b2f9561b5922a647490b4231ee916de531d2327690f6527,49a9846116d97694093a90950dfe24c122ff58c64464106ccf3bc0d1a683d3a2,classification/train/0/021001006111116_1-rectangle.jpg,train,valid,2050
,021001006111117_1-rectangle.jpg,021001006,021001006,1698,0,RGB,256966acb9fe41eb353c3149dcf89c0678e6270516818154f8e1694b7a9ee3d2,21891ead4e3f786b0a2b063486cf7bc2db6452d4df696a9f771e91fd62a70805,classification/train/0/021001006111117_1-rectangle.jpg,train,valid,1911
